Filename,Time (ps),LJ Energy (kJ/mol)
dhdl_modified_1140.xvg,0.000000,0.000000
dhdl_modified_1141.xvg,0.000000,0.000000
dhdl_modified_1142.xvg,0.000000,0.000000
dhdl_modified_1143.xvg,0.000000,0.000000
dhdl_modified_1144.xvg,0.000000,0.000000
dhdl_modified_1145.xvg,0.000000,0.000000
dhdl_modified_1146.xvg,0.000000,0.000000
dhdl_modified_1147.xvg,0.000000,0.000000
dhdl_modified_1148.xvg,0.000000,0.000000
dhdl_modified_1149.xvg,0.000000,0.000000
dhdl_modified_1150.xvg,0.000000,0.000000
dhdl_modified_1151.xvg,0.000000,0.000000
dhdl_modified_1152.xvg,0.000000,0.000000
dhdl_modified_1153.xvg,0.000000,0.000000
dhdl_modified_1154.xvg,0.000000,0.000000
dhdl_modified_1155.xvg,0.000000,0.000000
dhdl_modified_1156.xvg,0.000000,0.000000
dhdl_modified_1157.xvg,0.000000,0.000000
dhdl_modified_1158.xvg,0.000000,0.000000
dhdl_modified_1159.xvg,0.000000,0.000000
dhdl_modified_1160.xvg,0.000000,0.000000
dhdl_modified_1161.xvg,0.000000,0.000000
dhdl_modified_1162.xvg,0.000000,0.000000
dhdl_modified_1163.xvg,0.000000,0.000000
dhdl_modified_1164.xvg,0.000000,0.000000
dhdl_modified_1165.xvg,0.000000,0.000000
dhdl_modified_1166.xvg,0.000000,0.000000
dhdl_modified_1167.xvg,0.000000,0.000000
dhdl_modified_1168.xvg,0.000000,0.000000
dhdl_modified_1169.xvg,0.000000,0.000000
dhdl_modified_1170.xvg,0.000000,0.000000
dhdl_modified_1171.xvg,0.000000,0.000000
dhdl_modified_1172.xvg,0.000000,0.000000
dhdl_modified_1173.xvg,0.000000,0.000000
dhdl_modified_1174.xvg,0.000000,0.000000
dhdl_modified_1175.xvg,0.000000,0.000000
dhdl_modified_1176.xvg,0.000000,0.000000
dhdl_modified_1177.xvg,0.000000,0.000000
dhdl_modified_1178.xvg,0.000000,0.000000
dhdl_modified_1179.xvg,0.000000,0.000000
dhdl_modified_1180.xvg,0.000000,0.000000
dhdl_modified_1181.xvg,0.000000,0.000000
dhdl_modified_1182.xvg,0.000000,0.000000
dhdl_modified_1183.xvg,0.000000,0.000000
dhdl_modified_1184.xvg,0.000000,0.000000
dhdl_modified_1185.xvg,0.000000,0.000000
dhdl_modified_1186.xvg,0.000000,0.000000
dhdl_modified_1187.xvg,0.000000,0.000000
dhdl_modified_1188.xvg,0.000000,0.000000
dhdl_modified_1189.xvg,0.000000,0.000000
dhdl_modified_1190.xvg,0.000000,0.000000
dhdl_modified_1191.xvg,0.000000,0.000000
dhdl_modified_1192.xvg,0.000000,0.000000
dhdl_modified_1193.xvg,0.000000,0.000000
dhdl_modified_1194.xvg,0.000000,0.000000
dhdl_modified_1195.xvg,0.000000,0.000000
dhdl_modified_1196.xvg,0.000000,0.000000
dhdl_modified_1197.xvg,0.000000,0.000000
dhdl_modified_1198.xvg,0.000000,0.000000
dhdl_modified_1199.xvg,0.000000,0.000000
dhdl_modified_1200.xvg,0.000000,0.000000
dhdl_modified_1201.xvg,0.000000,0.000000
dhdl_modified_1202.xvg,0.000000,0.000000
dhdl_modified_1203.xvg,0.000000,0.000000
dhdl_modified_1204.xvg,0.000000,0.000000
dhdl_modified_1205.xvg,0.000000,0.000000
dhdl_modified_1206.xvg,0.000000,0.000000
dhdl_modified_1207.xvg,0.000000,0.000000
dhdl_modified_1208.xvg,0.000000,0.000000
dhdl_modified_1209.xvg,0.000000,0.000000
dhdl_modified_1210.xvg,0.000000,0.000000
dhdl_modified_1211.xvg,0.000000,0.000000
dhdl_modified_1212.xvg,0.000000,0.000000
dhdl_modified_1213.xvg,0.000000,0.000000
dhdl_modified_1214.xvg,0.000000,0.000000
dhdl_modified_1215.xvg,0.000000,0.000000
dhdl_modified_1216.xvg,0.000000,0.000000
dhdl_modified_1217.xvg,0.000000,0.000000
dhdl_modified_1218.xvg,0.000000,0.000000
dhdl_modified_1219.xvg,0.000000,0.000000
dhdl_modified_1220.xvg,0.000000,0.000000
dhdl_modified_1221.xvg,0.000000,0.000000
dhdl_modified_1222.xvg,0.000000,0.000000
dhdl_modified_1223.xvg,0.000000,0.000000
dhdl_modified_1224.xvg,0.000000,0.000000
dhdl_modified_1225.xvg,0.000000,0.000000
dhdl_modified_1226.xvg,0.000000,0.000000
dhdl_modified_1227.xvg,0.000000,0.000000
dhdl_modified_1228.xvg,0.000000,0.000000
dhdl_modified_1229.xvg,0.000000,0.000000
dhdl_modified_1230.xvg,0.000000,0.000000
dhdl_modified_1231.xvg,0.000000,0.000000
dhdl_modified_1232.xvg,0.000000,0.000000
dhdl_modified_1233.xvg,0.000000,0.000000
dhdl_modified_1234.xvg,0.000000,0.000000
dhdl_modified_1235.xvg,0.000000,0.000000
dhdl_modified_1236.xvg,0.000000,0.000000
dhdl_modified_1237.xvg,0.000000,0.000000
dhdl_modified_1238.xvg,0.000000,0.000000
dhdl_modified_1239.xvg,0.000000,0.000000
dhdl_modified_1240.xvg,0.000000,0.000000
dhdl_modified_1241.xvg,0.000000,0.000000
dhdl_modified_1242.xvg,0.000000,0.000000
dhdl_modified_1243.xvg,0.000000,0.000000
dhdl_modified_1244.xvg,0.000000,0.000000
dhdl_modified_1245.xvg,0.000000,0.000000
dhdl_modified_1246.xvg,0.000000,0.000000
dhdl_modified_1247.xvg,0.000000,0.000000
dhdl_modified_1248.xvg,0.000000,0.000000
dhdl_modified_1249.xvg,0.000000,0.000000
dhdl_modified_1250.xvg,0.000000,0.000000
dhdl_modified_1251.xvg,0.000000,0.000000
dhdl_modified_1252.xvg,0.000000,0.000000
dhdl_modified_1253.xvg,0.000000,0.000000
dhdl_modified_1254.xvg,0.000000,0.000000
dhdl_modified_1255.xvg,0.000000,0.000000
dhdl_modified_1256.xvg,0.000000,0.000000
dhdl_modified_1257.xvg,0.000000,0.000000
dhdl_modified_1258.xvg,0.000000,0.000000
dhdl_modified_1259.xvg,0.000000,0.000000
dhdl_modified_1260.xvg,0.000000,0.000000
dhdl_modified_1261.xvg,0.000000,0.000000
dhdl_modified_1262.xvg,0.000000,0.000000
dhdl_modified_1263.xvg,0.000000,0.000000
dhdl_modified_1264.xvg,0.000000,0.000000
dhdl_modified_1265.xvg,0.000000,0.000000
dhdl_modified_1266.xvg,0.000000,0.000000
dhdl_modified_1267.xvg,0.000000,0.000000
dhdl_modified_1268.xvg,0.000000,0.000000
dhdl_modified_1269.xvg,0.000000,0.000000
dhdl_modified_1270.xvg,0.000000,0.000000
dhdl_modified_1271.xvg,0.000000,0.000000
dhdl_modified_1272.xvg,0.000000,0.000000
dhdl_modified_1273.xvg,0.000000,0.000000
dhdl_modified_1274.xvg,0.000000,0.000000
dhdl_modified_1275.xvg,0.000000,0.000000
dhdl_modified_1276.xvg,0.000000,0.000000
dhdl_modified_1277.xvg,0.000000,0.000000
dhdl_modified_1278.xvg,0.000000,0.000000
dhdl_modified_1279.xvg,0.000000,0.000000
dhdl_modified_1280.xvg,0.000000,0.000000
dhdl_modified_1281.xvg,0.000000,0.000000
dhdl_modified_1282.xvg,0.000000,0.000000
dhdl_modified_1283.xvg,0.000000,0.000000
dhdl_modified_1284.xvg,0.000000,0.000000
dhdl_modified_1285.xvg,0.000000,0.000000
dhdl_modified_1286.xvg,0.000000,0.000000
dhdl_modified_1287.xvg,0.000000,0.000000
dhdl_modified_1288.xvg,0.000000,0.000000
dhdl_modified_1289.xvg,0.000000,0.000000
dhdl_modified_1290.xvg,0.000000,0.000000
dhdl_modified_1291.xvg,0.000000,0.000000
dhdl_modified_1292.xvg,0.000000,0.000000
dhdl_modified_1293.xvg,0.000000,0.000000
dhdl_modified_1294.xvg,0.000000,0.000000
dhdl_modified_1295.xvg,0.000000,0.000000
dhdl_modified_1296.xvg,0.000000,0.000000
dhdl_modified_1297.xvg,0.000000,0.000000
dhdl_modified_1298.xvg,0.000000,0.000000
dhdl_modified_1299.xvg,0.000000,0.000000
dhdl_modified_1300.xvg,0.000000,0.000000
dhdl_modified_1301.xvg,0.000000,0.000000
dhdl_modified_1302.xvg,0.000000,0.000000
dhdl_modified_1303.xvg,0.000000,0.000000
dhdl_modified_1304.xvg,0.000000,0.000000
dhdl_modified_1305.xvg,0.000000,0.000000
dhdl_modified_1306.xvg,0.000000,0.000000
dhdl_modified_1307.xvg,0.000000,0.000000
dhdl_modified_1308.xvg,0.000000,0.000000
dhdl_modified_1309.xvg,0.000000,0.000000
dhdl_modified_1310.xvg,0.000000,0.000000
dhdl_modified_1311.xvg,0.000000,0.000000
dhdl_modified_1312.xvg,0.000000,0.000000
dhdl_modified_1313.xvg,0.000000,0.000000
dhdl_modified_1314.xvg,0.000000,0.000000
dhdl_modified_1315.xvg,0.000000,0.000000
dhdl_modified_1316.xvg,0.000000,0.000000
dhdl_modified_1317.xvg,0.000000,0.000000
dhdl_modified_1318.xvg,0.000000,0.000000
dhdl_modified_1319.xvg,0.000000,0.000000
dhdl_modified_1320.xvg,0.000000,0.000000
dhdl_modified_1321.xvg,0.000000,0.000000
dhdl_modified_1322.xvg,0.000000,0.000000
dhdl_modified_1323.xvg,0.000000,0.000000
dhdl_modified_1324.xvg,0.000000,0.000000
dhdl_modified_1325.xvg,0.000000,0.000000
dhdl_modified_1326.xvg,0.000000,0.000000
dhdl_modified_1327.xvg,0.000000,0.000000
dhdl_modified_1328.xvg,0.000000,0.000000
dhdl_modified_1329.xvg,0.000000,0.000000
dhdl_modified_1330.xvg,0.000000,0.000000
dhdl_modified_1331.xvg,0.000000,0.000000
dhdl_modified_1332.xvg,0.000000,0.000000
dhdl_modified_1333.xvg,0.000000,0.000000
dhdl_modified_1334.xvg,0.000000,0.000000
dhdl_modified_1335.xvg,0.000000,0.000000
dhdl_modified_1336.xvg,0.000000,0.000000
dhdl_modified_1337.xvg,0.000000,0.000000
dhdl_modified_1338.xvg,0.000000,0.000000
dhdl_modified_1339.xvg,0.000000,0.000000
dhdl_modified_1340.xvg,0.000000,0.000000
dhdl_modified_1341.xvg,0.000000,0.000000
dhdl_modified_1342.xvg,0.000000,0.000000
dhdl_modified_1343.xvg,0.000000,0.000000
dhdl_modified_1344.xvg,0.000000,0.000000
dhdl_modified_1345.xvg,0.000000,0.000000
dhdl_modified_1346.xvg,0.000000,0.000000
dhdl_modified_1347.xvg,0.000000,0.000000
dhdl_modified_1348.xvg,0.000000,0.000000
dhdl_modified_1349.xvg,0.000000,0.000000
dhdl_modified_1350.xvg,0.000000,0.000000
dhdl_modified_1351.xvg,0.000000,0.000000
dhdl_modified_1352.xvg,0.000000,0.000000
dhdl_modified_1353.xvg,0.000000,0.000000
dhdl_modified_1354.xvg,0.000000,0.000000
dhdl_modified_1355.xvg,0.000000,0.000000
dhdl_modified_1356.xvg,0.000000,0.000000
dhdl_modified_1357.xvg,0.000000,0.000000
dhdl_modified_1358.xvg,0.000000,0.000000
dhdl_modified_1359.xvg,0.000000,0.000000
dhdl_modified_1360.xvg,0.000000,0.000000
dhdl_modified_1361.xvg,0.000000,0.000000
dhdl_modified_1362.xvg,0.000000,0.000000
dhdl_modified_1363.xvg,0.000000,0.000000
dhdl_modified_1364.xvg,0.000000,0.000000
dhdl_modified_1365.xvg,0.000000,0.000000
dhdl_modified_1366.xvg,0.000000,0.000000
dhdl_modified_1367.xvg,0.000000,0.000000
dhdl_modified_1368.xvg,0.000000,0.000000
dhdl_modified_1369.xvg,0.000000,0.000000
dhdl_modified_1370.xvg,0.000000,0.000000
dhdl_modified_1371.xvg,0.000000,0.000000
dhdl_modified_1372.xvg,0.000000,0.000000
dhdl_modified_1373.xvg,0.000000,0.000000
dhdl_modified_1374.xvg,0.000000,0.000000
dhdl_modified_1375.xvg,0.000000,0.000000
dhdl_modified_1376.xvg,0.000000,0.000000
dhdl_modified_1377.xvg,0.000000,0.000000
dhdl_modified_1378.xvg,0.000000,0.000000
dhdl_modified_1379.xvg,0.000000,0.000000
dhdl_modified_1380.xvg,0.000000,0.000000
dhdl_modified_1381.xvg,0.000000,0.000000
dhdl_modified_1382.xvg,0.000000,0.000000
dhdl_modified_1383.xvg,0.000000,0.000000
dhdl_modified_1384.xvg,0.000000,0.000000
dhdl_modified_1385.xvg,0.000000,0.000000
dhdl_modified_1386.xvg,0.000000,0.000000
dhdl_modified_1387.xvg,0.000000,0.000000
dhdl_modified_1388.xvg,0.000000,0.000000
dhdl_modified_1389.xvg,0.000000,0.000000
dhdl_modified_1390.xvg,0.000000,0.000000
dhdl_modified_1391.xvg,0.000000,0.000000
dhdl_modified_1392.xvg,0.000000,0.000000
dhdl_modified_1393.xvg,0.000000,0.000000
dhdl_modified_1394.xvg,0.000000,0.000000
dhdl_modified_1395.xvg,0.000000,0.000000
dhdl_modified_1396.xvg,0.000000,0.000000
dhdl_modified_1397.xvg,0.000000,0.000000
dhdl_modified_1398.xvg,0.000000,0.000000
dhdl_modified_1399.xvg,0.000000,0.000000
dhdl_modified_1400.xvg,0.000000,0.000000
dhdl_modified_1401.xvg,0.000000,0.000000
dhdl_modified_1402.xvg,0.000000,0.000000
dhdl_modified_1403.xvg,0.000000,0.000000
dhdl_modified_1404.xvg,0.000000,0.000000
dhdl_modified_1405.xvg,0.000000,0.000000
dhdl_modified_1406.xvg,0.000000,0.000000
dhdl_modified_1407.xvg,0.000000,0.000000
dhdl_modified_1408.xvg,0.000000,0.000000
dhdl_modified_1409.xvg,0.000000,0.000000
dhdl_modified_1410.xvg,0.000000,0.000000
dhdl_modified_1411.xvg,0.000000,0.000000
dhdl_modified_1412.xvg,0.000000,0.000000
dhdl_modified_1413.xvg,0.000000,0.000000
dhdl_modified_1414.xvg,0.000000,0.000000
dhdl_modified_1415.xvg,0.000000,0.000000
dhdl_modified_1416.xvg,0.000000,0.000000
dhdl_modified_1417.xvg,0.000000,0.000000
dhdl_modified_1418.xvg,0.000000,0.000000
dhdl_modified_1419.xvg,0.000000,0.000000
dhdl_modified_1420.xvg,0.000000,0.000000
dhdl_modified_1421.xvg,0.000000,0.000000
dhdl_modified_1422.xvg,0.000000,0.000000
dhdl_modified_1423.xvg,0.000000,0.000000
dhdl_modified_1424.xvg,0.000000,0.000000
dhdl_modified_1425.xvg,0.000000,0.000000
dhdl_modified_1426.xvg,0.000000,0.000000
dhdl_modified_1427.xvg,0.000000,0.000000
dhdl_modified_1428.xvg,0.000000,0.000000
dhdl_modified_1429.xvg,0.000000,0.000000
dhdl_modified_1430.xvg,0.000000,0.000000
dhdl_modified_1431.xvg,0.000000,0.000000
dhdl_modified_1432.xvg,0.000000,0.000000
dhdl_modified_1433.xvg,0.000000,0.000000
dhdl_modified_1434.xvg,0.000000,0.000000
dhdl_modified_1435.xvg,0.000000,0.000000
dhdl_modified_1436.xvg,0.000000,0.000000
dhdl_modified_1437.xvg,0.000000,0.000000
dhdl_modified_1438.xvg,0.000000,0.000000
dhdl_modified_1439.xvg,0.000000,0.000000
dhdl_modified_1440.xvg,0.000000,0.000000
dhdl_modified_1441.xvg,0.000000,0.000000
dhdl_modified_1442.xvg,0.000000,0.000000
dhdl_modified_1443.xvg,0.000000,0.000000
dhdl_modified_1444.xvg,0.000000,0.000000
dhdl_modified_1445.xvg,0.000000,0.000000
dhdl_modified_1446.xvg,0.000000,0.000000
dhdl_modified_1447.xvg,0.000000,0.000000
dhdl_modified_1448.xvg,0.000000,0.000000
dhdl_modified_1449.xvg,0.000000,0.000000
dhdl_modified_1450.xvg,0.000000,0.000000
dhdl_modified_1451.xvg,0.000000,0.000000
dhdl_modified_1452.xvg,0.000000,0.000000
dhdl_modified_1453.xvg,0.000000,0.000000
dhdl_modified_1454.xvg,0.000000,0.000000
dhdl_modified_1455.xvg,0.000000,0.000000
dhdl_modified_1456.xvg,0.000000,0.000000
dhdl_modified_1457.xvg,0.000000,0.000000
dhdl_modified_1458.xvg,0.000000,0.000000
dhdl_modified_1459.xvg,0.000000,0.000000
dhdl_modified_1460.xvg,0.000000,0.000000
dhdl_modified_1461.xvg,0.000000,0.000000
dhdl_modified_1462.xvg,0.000000,0.000000
dhdl_modified_1463.xvg,0.000000,0.000000
dhdl_modified_1464.xvg,0.000000,0.000000
dhdl_modified_1465.xvg,0.000000,0.000000
dhdl_modified_1466.xvg,0.000000,0.000000
dhdl_modified_1467.xvg,0.000000,0.000000
dhdl_modified_1468.xvg,0.000000,0.000000
dhdl_modified_1469.xvg,0.000000,0.000000
dhdl_modified_1470.xvg,0.000000,0.000000
dhdl_modified_1471.xvg,0.000000,0.000000
dhdl_modified_1472.xvg,0.000000,0.000000
dhdl_modified_1473.xvg,0.000000,0.000000
dhdl_modified_1474.xvg,0.000000,0.000000
dhdl_modified_1475.xvg,0.000000,0.000000
dhdl_modified_1476.xvg,0.000000,0.000000
dhdl_modified_1477.xvg,0.000000,0.000000
dhdl_modified_1478.xvg,0.000000,0.000000
dhdl_modified_1479.xvg,0.000000,0.000000
dhdl_modified_1480.xvg,0.000000,0.000000
dhdl_modified_1481.xvg,0.000000,0.000000
dhdl_modified_1482.xvg,0.000000,0.000000
dhdl_modified_1483.xvg,0.000000,0.000000
dhdl_modified_1484.xvg,0.000000,0.000000
dhdl_modified_1485.xvg,0.000000,0.000000
dhdl_modified_1486.xvg,0.000000,0.000000
dhdl_modified_1487.xvg,0.000000,0.000000
dhdl_modified_1488.xvg,0.000000,0.000000
dhdl_modified_1489.xvg,0.000000,0.000000
dhdl_modified_1490.xvg,0.000000,0.000000
dhdl_modified_1491.xvg,0.000000,0.000000
dhdl_modified_1492.xvg,0.000000,0.000000
dhdl_modified_1493.xvg,0.000000,0.000000
dhdl_modified_1494.xvg,0.000000,0.000000
dhdl_modified_1495.xvg,0.000000,0.000000
dhdl_modified_1496.xvg,0.000000,0.000000
dhdl_modified_1497.xvg,0.000000,0.000000
dhdl_modified_1498.xvg,0.000000,0.000000
dhdl_modified_1499.xvg,0.000000,0.000000
dhdl_modified_1500.xvg,0.000000,0.000000
dhdl_modified_1501.xvg,0.000000,0.000000
dhdl_modified_1502.xvg,0.000000,0.000000
dhdl_modified_1503.xvg,0.000000,0.000000
dhdl_modified_1504.xvg,0.000000,0.000000
dhdl_modified_1505.xvg,0.000000,0.000000
dhdl_modified_1506.xvg,0.000000,0.000000
dhdl_modified_1507.xvg,0.000000,0.000000
dhdl_modified_1508.xvg,0.000000,0.000000
dhdl_modified_1509.xvg,0.000000,0.000000
dhdl_modified_1510.xvg,0.000000,0.000000
dhdl_modified_1511.xvg,0.000000,0.000000
dhdl_modified_1512.xvg,0.000000,0.000000
dhdl_modified_1513.xvg,0.000000,0.000000
dhdl_modified_1514.xvg,0.000000,0.000000
dhdl_modified_1515.xvg,0.000000,0.000000
dhdl_modified_1516.xvg,0.000000,0.000000
dhdl_modified_1517.xvg,0.000000,0.000000
dhdl_modified_1518.xvg,0.000000,0.000000
dhdl_modified_1519.xvg,0.000000,0.000000
dhdl_modified_1520.xvg,0.000000,0.000000
dhdl_modified_1521.xvg,0.000000,0.000000
dhdl_modified_1522.xvg,0.000000,0.000000
dhdl_modified_1523.xvg,0.000000,0.000000
dhdl_modified_1524.xvg,0.000000,0.000000
dhdl_modified_1525.xvg,0.000000,0.000000
dhdl_modified_1526.xvg,0.000000,0.000000
dhdl_modified_1527.xvg,0.000000,0.000000
dhdl_modified_1528.xvg,0.000000,0.000000
dhdl_modified_1529.xvg,0.000000,0.000000
dhdl_modified_1530.xvg,0.000000,0.000000
dhdl_modified_1531.xvg,0.000000,0.000000
dhdl_modified_1532.xvg,0.000000,0.000000
dhdl_modified_1533.xvg,0.000000,0.000000
dhdl_modified_1534.xvg,0.000000,0.000000
dhdl_modified_1535.xvg,0.000000,0.000000
dhdl_modified_1536.xvg,0.000000,0.000000
dhdl_modified_1537.xvg,0.000000,0.000000
dhdl_modified_1538.xvg,0.000000,0.000000
dhdl_modified_1539.xvg,0.000000,0.000000
dhdl_modified_1540.xvg,0.000000,0.000000
dhdl_modified_1541.xvg,0.000000,0.000000
dhdl_modified_1542.xvg,0.000000,0.000000
dhdl_modified_1543.xvg,0.000000,0.000000
dhdl_modified_1544.xvg,0.000000,0.000000
dhdl_modified_1545.xvg,0.000000,0.000000
dhdl_modified_1546.xvg,0.000000,0.000000
dhdl_modified_1547.xvg,0.000000,0.000000
dhdl_modified_1548.xvg,0.000000,0.000000
dhdl_modified_1549.xvg,0.000000,0.000000
dhdl_modified_1550.xvg,0.000000,0.000000
dhdl_modified_1551.xvg,0.000000,0.000000
dhdl_modified_1552.xvg,0.000000,0.000000
dhdl_modified_1553.xvg,0.000000,0.000000
dhdl_modified_1554.xvg,0.000000,0.000000
dhdl_modified_1555.xvg,0.000000,0.000000
dhdl_modified_1556.xvg,0.000000,0.000000
dhdl_modified_1557.xvg,0.000000,0.000000
dhdl_modified_1558.xvg,0.000000,0.000000
dhdl_modified_1559.xvg,0.000000,0.000000
dhdl_modified_1560.xvg,0.000000,0.000000
dhdl_modified_1561.xvg,0.000000,0.000000
dhdl_modified_1562.xvg,0.000000,0.000000
dhdl_modified_1563.xvg,0.000000,0.000000
dhdl_modified_1564.xvg,0.000000,0.000000
dhdl_modified_1565.xvg,0.000000,0.000000
dhdl_modified_1566.xvg,0.000000,0.000000
dhdl_modified_1567.xvg,0.000000,0.000000
dhdl_modified_1568.xvg,0.000000,0.000000
dhdl_modified_1569.xvg,0.000000,0.000000
dhdl_modified_1570.xvg,0.000000,0.000000
dhdl_modified_1571.xvg,0.000000,0.000000
dhdl_modified_1572.xvg,0.000000,0.000000
dhdl_modified_1573.xvg,0.000000,0.000000
dhdl_modified_1574.xvg,0.000000,0.000000
dhdl_modified_1575.xvg,0.000000,0.000000
dhdl_modified_1576.xvg,0.000000,0.000000
dhdl_modified_1577.xvg,0.000000,0.000000
dhdl_modified_1578.xvg,0.000000,0.000000
dhdl_modified_1579.xvg,0.000000,0.000000
dhdl_modified_1580.xvg,0.000000,0.000000
dhdl_modified_1581.xvg,0.000000,0.000000
dhdl_modified_1582.xvg,0.000000,0.000000
dhdl_modified_1583.xvg,0.000000,0.000000
dhdl_modified_1584.xvg,0.000000,0.000000
dhdl_modified_1585.xvg,0.000000,0.000000
dhdl_modified_1586.xvg,0.000000,0.000000
dhdl_modified_1587.xvg,0.000000,0.000000
dhdl_modified_1588.xvg,0.000000,0.000000
dhdl_modified_1589.xvg,0.000000,0.000000
dhdl_modified_1590.xvg,0.000000,0.000000
dhdl_modified_1591.xvg,0.000000,0.000000
dhdl_modified_1592.xvg,0.000000,0.000000
dhdl_modified_1593.xvg,0.000000,0.000000
dhdl_modified_1594.xvg,0.000000,0.000000
dhdl_modified_1595.xvg,0.000000,0.000000
dhdl_modified_1596.xvg,0.000000,0.000000
dhdl_modified_1597.xvg,0.000000,0.000000
dhdl_modified_1598.xvg,0.000000,0.000000
dhdl_modified_1599.xvg,0.000000,0.000000
dhdl_modified_1600.xvg,0.000000,0.000000
dhdl_modified_1601.xvg,0.000000,0.000000
dhdl_modified_1602.xvg,0.000000,0.000000
dhdl_modified_1603.xvg,0.000000,0.000000
dhdl_modified_1604.xvg,0.000000,0.000000
dhdl_modified_1605.xvg,0.000000,0.000000
dhdl_modified_1606.xvg,0.000000,0.000000
dhdl_modified_1607.xvg,0.000000,0.000000
dhdl_modified_1608.xvg,0.000000,0.000000
dhdl_modified_1609.xvg,0.000000,0.000000
dhdl_modified_1610.xvg,0.000000,0.000000
dhdl_modified_1611.xvg,0.000000,0.000000
dhdl_modified_1612.xvg,0.000000,0.000000
dhdl_modified_1613.xvg,0.000000,0.000000
dhdl_modified_1614.xvg,0.000000,0.000000
dhdl_modified_1615.xvg,0.000000,0.000000
dhdl_modified_1616.xvg,0.000000,0.000000
dhdl_modified_1617.xvg,0.000000,0.000000
dhdl_modified_1618.xvg,0.000000,0.000000
dhdl_modified_1619.xvg,0.000000,0.000000
dhdl_modified_1620.xvg,0.000000,0.000000
dhdl_modified_1621.xvg,0.000000,0.000000
dhdl_modified_1622.xvg,0.000000,0.000000
dhdl_modified_1623.xvg,0.000000,0.000000
dhdl_modified_1624.xvg,0.000000,0.000000
dhdl_modified_1625.xvg,0.000000,0.000000
dhdl_modified_1626.xvg,0.000000,0.000000
dhdl_modified_1627.xvg,0.000000,0.000000
dhdl_modified_1628.xvg,0.000000,0.000000
dhdl_modified_1629.xvg,0.000000,0.000000
dhdl_modified_1630.xvg,0.000000,0.000000
dhdl_modified_1631.xvg,0.000000,0.000000
dhdl_modified_1632.xvg,0.000000,0.000000
dhdl_modified_1633.xvg,0.000000,0.000000
dhdl_modified_1634.xvg,0.000000,0.000000
dhdl_modified_1635.xvg,0.000000,0.000000
dhdl_modified_1636.xvg,0.000000,0.000000
dhdl_modified_1637.xvg,0.000000,0.000000
dhdl_modified_1638.xvg,0.000000,0.000000
dhdl_modified_1639.xvg,0.000000,0.000000
dhdl_modified_1640.xvg,0.000000,0.000000
dhdl_modified_1641.xvg,0.000000,0.000000
dhdl_modified_1642.xvg,0.000000,0.000000
dhdl_modified_1643.xvg,0.000000,0.000000
dhdl_modified_1644.xvg,0.000000,0.000000
dhdl_modified_1645.xvg,0.000000,0.000000
dhdl_modified_1646.xvg,0.000000,0.000000
dhdl_modified_1647.xvg,0.000000,0.000000
dhdl_modified_1648.xvg,0.000000,0.000000
dhdl_modified_1649.xvg,0.000000,0.000000
dhdl_modified_1650.xvg,0.000000,0.000000
dhdl_modified_1651.xvg,0.000000,0.000000
dhdl_modified_1652.xvg,0.000000,0.000000
dhdl_modified_1653.xvg,0.000000,0.000000
dhdl_modified_1654.xvg,0.000000,0.000000
dhdl_modified_1655.xvg,0.000000,0.000000
dhdl_modified_1656.xvg,0.000000,0.000000
dhdl_modified_1657.xvg,0.000000,0.000000
dhdl_modified_1658.xvg,0.000000,0.000000
dhdl_modified_1659.xvg,0.000000,0.000000
dhdl_modified_1660.xvg,0.000000,0.000000
dhdl_modified_1661.xvg,0.000000,0.000000
dhdl_modified_1662.xvg,0.000000,0.000000
dhdl_modified_1663.xvg,0.000000,0.000000
dhdl_modified_1664.xvg,0.000000,0.000000
dhdl_modified_1665.xvg,0.000000,0.000000
dhdl_modified_1666.xvg,0.000000,0.000000
dhdl_modified_1667.xvg,0.000000,0.000000
dhdl_modified_1668.xvg,0.000000,0.000000
dhdl_modified_1669.xvg,0.000000,0.000000
dhdl_modified_1670.xvg,0.000000,0.000000
dhdl_modified_1671.xvg,0.000000,0.000000
dhdl_modified_1672.xvg,0.000000,0.000000
dhdl_modified_1673.xvg,0.000000,0.000000
dhdl_modified_1674.xvg,0.000000,0.000000
dhdl_modified_1675.xvg,0.000000,0.000000
dhdl_modified_1676.xvg,0.000000,0.000000
dhdl_modified_1677.xvg,0.000000,0.000000
dhdl_modified_1678.xvg,0.000000,0.000000
dhdl_modified_1679.xvg,0.000000,0.000000
dhdl_modified_1680.xvg,0.000000,0.000000
dhdl_modified_1681.xvg,0.000000,0.000000
dhdl_modified_1682.xvg,0.000000,0.000000
dhdl_modified_1683.xvg,0.000000,0.000000
dhdl_modified_1684.xvg,0.000000,0.000000
dhdl_modified_1685.xvg,0.000000,0.000000
dhdl_modified_1686.xvg,0.000000,0.000000
dhdl_modified_1687.xvg,0.000000,0.000000
dhdl_modified_1688.xvg,0.000000,0.000000
dhdl_modified_1689.xvg,0.000000,0.000000
dhdl_modified_1690.xvg,0.000000,0.000000
dhdl_modified_1691.xvg,0.000000,0.000000
dhdl_modified_1692.xvg,0.000000,0.000000
dhdl_modified_1693.xvg,0.000000,0.000000
dhdl_modified_1694.xvg,0.000000,0.000000
dhdl_modified_1695.xvg,0.000000,0.000000
dhdl_modified_1696.xvg,0.000000,0.000000
dhdl_modified_1697.xvg,0.000000,0.000000
dhdl_modified_1698.xvg,0.000000,0.000000
